product_number,discount,orders,day_of_week,month,is_weekend,quarter,is_summer,is_winter,department_desc_MENS OWN BRAND FOOTWEAR,department_desc_MENS OWN BRAND OUTERWEAR,Predictions
2484,20.0,0.0,6,2,1,1,0,1,0,0,0.0
3490,0.0,15.0,4,11,0,4,0,0,0,0,5.0
428,0.0,0.0,4,9,0,3,0,0,0,1,4.0
3754,8.495,20.0,0,5,0,2,0,0,1,0,20.0
3285,33.33,0.0,6,6,1,2,1,0,0,0,1.0
1421,17.14,0.0,3,5,0,2,0,0,1,0,0.0
3492,20.0,0.0,0,1,0,1,0,1,0,1,0.0
1035,30.77,4.0,3,12,0,4,0,1,0,1,1.0
2357,0.0,9.0,1,10,0,4,0,0,0,0,1.0
4113,0.0,4.0,3,2,0,1,0,1,1,0,3.0
2996,2.9,4.0,6,7,1,3,1,0,0,0,5.0
2264,24.21,0.0,6,11,1,4,0,0,0,1,3.0
3842,50.62,0.0,1,2,0,1,0,1,0,1,0.0
149,35.83,5.0,6,7,1,3,1,0,0,1,0.0
379,30.0,0.0,3,9,0,3,0,0,0,0,0.0
1910,0.0,0.0,1,12,0,4,0,1,0,0,4.0
692,25.0,10.0,0,8,0,3,1,0,1,0,12.0
2501,0.0,0.0,2,6,0,2,1,0,0,0,2.0
385,0.0,0.0,3,6,0,2,1,0,0,0,4.0
1411,20.0,0.0,0,5,0,2,0,0,0,0,1.0
1420,7.94,9.0,1,1,0,1,0,1,1,0,5.0
3174,30.0,0.0,5,2,1,1,0,1,1,0,1.0
3396,0.0,5.0,6,7,1,3,1,0,0,0,3.0
275,10.0,0.0,5,4,1,2,0,0,0,0,3.0
3414,71.83,0.0,3,2,0,1,0,1,1,0,0.0
1049,37.75,4.0,3,10,0,4,0,0,0,0,8.0
3012,25.0,0.0,0,6,0,2,1,0,0,0,1.0
1420,0.0,14.0,6,10,1,4,0,0,1,0,3.0
1700,10.0,0.0,5,12,1,4,0,1,1,0,5.0
3170,11.2,0.0,4,5,0,2,0,0,1,0,1.0
3395,15.0,11.0,2,2,0,1,0,1,0,0,4.0
3855,45.0,4.0,6,1,1,1,0,1,0,0,3.0
3336,50.0,49.0,6,2,1,1,0,1,0,1,20.0
317,60.0,0.0,4,8,0,3,1,0,0,1,0.0
2344,31.25,9.0,1,9,0,3,0,0,1,0,7.0
1205,42.35,4.0,4,6,0,2,1,0,1,0,13.0
1365,3.45,0.0,2,8,0,3,1,0,0,0,1.0
1304,20.0,0.0,4,12,0,4,0,1,0,0,1.0
1686,30.0,0.0,1,6,0,2,1,0,0,0,4.0
3768,43.12,0.0,3,8,0,3,1,0,1,0,2.0
681,0.0,0.0,6,10,1,4,0,0,0,0,1.0
1177,0.0,0.0,3,1,0,1,0,1,0,0,0.0
1961,20.0,0.0,1,11,0,4,0,0,0,0,1.0
3004,17.24,4.0,1,12,0,4,0,1,0,0,2.0
3479,0.0,9.0,5,12,1,4,0,1,0,0,1.0
2502,40.0,0.0,4,12,0,4,0,1,0,0,0.0
3751,29.0,4.0,3,4,0,2,0,0,1,0,1.0
3307,30.0,0.0,3,2,0,1,0,1,0,0,3.0
674,44.44,0.0,5,8,1,3,1,0,0,0,4.0
2895,0.0,0.0,4,6,0,2,1,0,1,0,5.0
1381,16.67,11.0,1,12,0,4,0,1,1,0,0.0
1037,0.0,5.0,0,8,0,3,1,0,0,1,9.0
1046,16.67,0.0,5,4,1,2,0,0,1,0,1.0
1,5.26,9.0,4,10,0,4,0,0,1,0,6.0
2251,20.0,5.0,1,2,0,1,0,1,0,0,2.0
2997,22.705,0.0,3,1,0,1,0,1,0,0,3.0
1381,7.69,5.0,4,2,0,1,0,1,1,0,0.0
675,20.0,0.0,6,1,1,1,0,1,0,0,1.0
301,55.0,0.0,3,4,0,2,0,0,0,1,0.0
1424,60.0,21.0,1,6,0,2,1,0,1,0,3.0
3746,3.335,11.0,4,5,0,2,0,0,1,0,7.0
2073,20.0,9.0,4,12,0,4,0,1,0,1,2.0
1395,61.11,0.0,1,1,0,1,0,1,1,0,11.0
1696,28.95,11.0,0,5,0,2,0,0,1,0,15.0
1690,5.0,0.0,3,8,0,3,1,0,0,0,5.0
2107,0.0,0.0,6,1,1,1,0,1,0,0,5.0
2819,20.22,0.0,1,4,0,2,0,0,0,0,0.0
2572,52.38,0.0,2,4,0,2,0,0,1,0,2.0
3455,0.0,0.0,5,11,1,4,0,0,0,1,0.0
3098,0.0,0.0,4,3,0,1,0,0,0,0,2.0
3807,33.33,5.0,5,1,1,1,0,1,0,1,9.0
4465,0.0,5.0,1,2,0,1,0,1,1,0,15.0
4115,34.17333333333333,0.0,2,4,0,2,0,0,0,0,0.0
4115,12.780000000000001,0.0,6,7,1,3,1,0,0,0,0.0
313,21.654285714285717,0.0,1,7,0,3,1,0,1,0,0.0
1189,25.0,0.0,2,1,0,1,0,1,0,0,1.0
1733,15.89,0.0,2,2,0,1,0,1,1,0,0.0
2377,32.5,0.0,1,3,0,1,0,0,1,0,0.0
4137,0.0,10.0,1,12,0,4,0,1,1,0,15.0
2347,10.0,0.0,3,12,0,4,0,1,1,0,4.0
2324,0.0,0.0,1,10,0,4,0,0,0,0,1.0
2361,0.0,5.0,3,9,0,3,0,0,0,0,1.0
1714,40.0,0.0,1,1,0,1,0,1,1,0,5.0
3855,45.0,4.0,2,2,0,1,0,1,0,0,0.0
3286,0.0,0.0,1,4,0,2,0,0,0,0,2.0
1897,20.0,0.0,1,3,0,1,0,0,0,1,1.0
1035,30.0,18.0,0,11,0,4,0,0,0,1,9.0
4135,30.0,4.0,4,12,0,4,0,1,1,0,1.0
730,42.86,0.0,5,9,1,3,0,0,1,0,0.0
1888,1.28,0.0,3,6,0,2,1,0,0,0,0.0
3463,21.05,0.0,6,2,1,1,0,1,0,1,16.0
3766,0.0,45.0,4,7,0,3,1,0,1,0,25.0
4119,50.0,0.0,6,7,1,3,1,0,1,0,5.0
2498,0.0,0.0,4,10,0,4,0,0,0,0,1.0
2570,20.0,0.0,2,9,0,3,0,0,1,0,0.0
1362,0.0,0.0,0,1,0,1,0,1,0,0,0.0
3811,0.0,0.0,6,6,1,2,1,0,0,1,0.0
2078,25.0,0.0,0,11,0,4,0,0,0,1,13.0
3811,0.0,5.0,6,10,1,4,0,0,0,1,0.0
1717,30.0,0.0,4,7,0,3,1,0,1,0,4.0
310,0.0,0.0,5,5,1,2,0,0,0,0,0.0
2357,5.26,0.0,4,1,0,1,0,1,0,0,0.0
4329,0.0,0.0,6,8,1,3,1,0,0,0,0.0
1742,20.0,0.0,2,10,0,4,0,0,1,0,1.0
4118,41.715,0.0,5,5,1,2,0,0,1,0,0.0
4109,50.0,0.0,2,2,0,1,0,1,1,0,1.0
3493,56.92,4.0,0,10,0,4,0,0,0,1,1.0
2380,4.76,5.0,1,4,0,2,0,0,1,0,0.0
119,0.0,0.0,6,3,1,1,0,0,0,1,0.0
1364,0.0,0.0,3,9,0,3,0,0,0,0,0.0
3755,38.11,0.0,6,4,1,2,0,0,1,0,1.0
2104,0.0,16.0,2,8,0,3,1,0,1,0,13.0
1197,25.0,0.0,4,6,0,2,1,0,0,0,3.0
1397,0.0,9.0,2,7,0,3,1,0,1,0,10.0
2484,0.0,0.0,2,6,0,2,1,0,0,0,2.0
3098,0.0,0.0,2,12,0,4,0,1,0,0,0.0
2409,47.09,0.0,3,2,0,1,0,1,1,0,0.0
3754,11.11,15.0,1,9,0,3,0,0,1,0,7.0
1419,0.0,0.0,3,1,0,1,0,1,1,0,12.0
1913,3.37,0.0,6,12,1,4,0,1,0,0,0.0
2410,18.92,27.0,3,10,0,4,0,0,1,0,9.0
1807,20.0,0.0,6,12,1,4,0,1,0,0,1.0
1301,0.0,0.0,5,6,1,2,1,0,0,0,0.0
1036,0.0,0.0,4,9,0,3,0,0,0,1,5.0
3824,60.0,0.0,2,3,0,1,0,0,0,1,2.0
3395,0.0,5.0,1,10,0,4,0,0,0,0,6.0
4375,0.0,5.0,4,4,0,2,0,0,0,0,2.0
2358,0.0,53.0,4,7,0,3,1,0,1,0,87.0
3567,55.0,0.0,5,7,1,3,1,0,0,1,1.0
1426,31.25,0.0,4,7,0,3,1,0,1,0,8.0
2557,20.0,0.0,3,12,0,4,0,1,1,0,12.0
674,25.0,0.0,1,4,0,2,0,0,0,0,1.0
3006,20.0,24.0,2,7,0,3,1,0,0,0,17.0
3762,0.0,23.0,3,12,0,4,0,1,1,0,2.0
4109,50.0,0.0,0,10,0,4,0,0,1,0,0.0
1383,39.24,0.0,6,1,1,1,0,1,1,0,0.0
2399,36.8,0.0,0,5,0,2,0,0,1,0,0.0
1714,30.0,5.0,2,1,0,1,0,1,1,0,4.0
1406,23.59,0.0,1,1,0,1,0,1,1,0,0.0
728,45.75,0.0,5,7,1,3,1,0,1,0,0.0
3395,0.0,11.0,4,12,0,4,0,1,0,0,1.0
4655,0.0,0.0,2,5,0,2,0,0,0,0,1.0
3406,0.0,8.0,4,4,0,2,0,0,1,0,12.0
1387,60.0,0.0,0,2,0,1,0,1,1,0,0.0
3168,0.0,0.0,2,8,0,3,1,0,1,0,0.0
1422,7.94,0.0,2,10,0,4,0,0,1,0,0.0
1197,0.0,0.0,2,4,0,2,0,0,0,0,3.0
2562,0.0,19.0,1,5,0,2,0,0,1,0,5.0
1722,33.24,0.0,0,8,0,3,1,0,1,0,0.0
2998,25.0,0.0,5,8,1,3,1,0,0,0,2.0
4115,8.795,0.0,0,11,0,4,0,0,0,0,1.0
3395,0.0,0.0,2,3,0,1,0,0,0,0,3.0
2907,49.52,4.0,5,7,1,3,1,0,0,0,2.0
281,50.0,0.0,4,9,0,3,0,0,0,0,0.0
3467,0.0,15.0,3,12,0,4,0,1,0,1,10.0
2994,0.0,0.0,4,8,0,3,1,0,0,0,0.0
2825,25.0,0.0,3,4,0,2,0,0,1,0,1.0
3766,5.26,22.0,4,8,0,3,1,0,1,0,28.0
1423,44.94499999999999,4.0,5,6,1,2,1,0,1,0,4.0
1695,5.0,20.0,1,3,0,1,0,0,1,0,23.0
1726,0.0,4.0,6,11,1,4,0,0,1,0,0.0
2360,50.0,0.0,5,1,1,1,0,1,1,0,0.0
1700,10.0,0.0,3,2,0,1,0,1,1,0,0.0
1716,33.165,0.0,4,8,0,3,1,0,1,0,0.0
3455,50.0,17.0,1,1,0,1,0,1,0,1,3.0
276,10.0,0.0,4,3,0,1,0,0,0,0,0.0
4334,0.0,0.0,1,8,0,3,1,0,0,0,0.0
3316,15.0,4.0,2,2,0,1,0,1,1,0,2.0
150,23.5,0.0,2,3,0,1,0,0,0,1,1.0
428,0.0,0.0,3,9,0,3,0,0,0,1,4.0
1381,3.845,0.0,3,3,0,1,0,0,1,0,0.0
3406,0.0,13.0,5,2,1,1,0,1,1,0,16.0
2997,13.04,5.0,4,2,0,1,0,1,0,0,1.0
2398,0.0,5.0,2,5,0,2,0,0,1,0,3.0
3337,0.0,5.0,3,12,0,4,0,1,0,1,12.0
2993,16.67,0.0,4,2,0,1,0,1,0,0,2.0
132,0.0,10.0,0,9,0,3,0,0,0,1,3.0
1303,15.34,0.0,0,11,0,4,0,0,0,0,1.0
3308,35.0,0.0,4,10,0,4,0,0,0,0,3.0
3012,0.0,0.0,2,1,0,1,0,1,0,0,0.0
4465,0.0,0.0,4,12,0,4,0,1,1,0,12.0
1909,0.0,0.0,1,11,0,4,0,0,0,0,1.0
2998,25.0,10.0,6,6,1,2,1,0,0,0,3.0
3458,50.0,24.0,4,11,0,4,0,0,0,1,22.0
313,20.675714285714285,0.0,0,5,0,2,0,0,1,0,0.0
3768,30.0,11.0,3,1,0,1,0,1,1,0,9.0
2407,77.78,0.0,6,6,1,2,1,0,0,0,1.0
2078,30.0,9.0,1,1,0,1,0,1,0,1,3.0
3397,0.0,4.0,4,10,0,4,0,0,0,0,4.0
3487,10.0,0.0,4,11,0,4,0,0,0,0,0.0
681,0.0,4.0,0,7,0,3,1,0,0,0,1.0
3172,23.61,0.0,5,2,1,1,0,1,1,0,1.0
2498,0.0,0.0,2,6,0,2,1,0,0,0,1.0
2990,0.0,0.0,5,2,1,1,0,1,0,0,1.0
1,5.26,4.0,4,9,0,3,0,0,1,0,7.0
3449,25.0,5.0,4,12,0,4,0,1,0,1,5.0
1897,33.67,0.0,6,9,1,3,0,0,0,1,0.0
141,0.0,0.0,3,3,0,1,0,0,0,1,2.0
2398,23.84,0.0,0,4,0,2,0,0,1,0,0.0
1710,33.78,0.0,6,4,1,2,0,0,1,0,3.0
2571,0.0,0.0,6,8,1,3,1,0,1,0,0.0
419,0.0,0.0,5,5,1,2,0,0,1,0,0.0
1741,21.135,0.0,0,12,0,4,0,1,1,0,0.0
1330,0.0,21.0,0,9,0,3,0,0,1,0,51.0
4142,0.0,5.0,0,9,0,3,0,0,1,0,15.0
2485,0.0,0.0,0,8,0,3,1,0,0,0,2.0
421,10.0,0.0,4,5,0,2,0,0,0,1,2.0
675,14.14,4.0,0,4,0,2,0,0,0,0,0.0
3335,12.5,5.0,4,1,0,1,0,1,0,1,0.0
3745,54.39,0.0,4,9,0,3,0,0,1,0,1.0
1047,0.0,0.0,2,6,0,2,1,0,1,0,0.0
1734,2.0,0.0,4,4,0,2,0,0,1,0,0.0
1910,10.45,0.0,4,2,0,1,0,1,0,0,1.0
2409,53.7,0.0,0,8,0,3,1,0,1,0,1.0
3417,0.0,44.0,0,6,0,2,1,0,1,0,18.0
715,0.0,0.0,0,2,0,1,0,1,0,0,8.0
2898,6.67,174.0,1,12,0,4,0,1,1,0,62.0
3171,2.0,0.0,5,1,1,1,0,1,1,0,0.0
3320,20.475,0.0,2,2,0,1,0,1,1,0,1.0
2485,0.0,0.0,4,9,0,3,0,0,0,0,1.0
1582,0.0,11.0,5,6,1,2,1,0,0,0,4.0
2380,4.76,0.0,2,6,0,2,1,0,1,0,0.0
1732,0.0,0.0,1,11,0,4,0,0,1,0,2.0
1042,41.735,0.0,2,10,0,4,0,0,1,0,0.0
582,41.18,0.0,1,1,0,1,0,1,0,0,1.0
2101,3.08,33.0,6,6,1,2,1,0,1,0,17.0
379,30.0,0.0,0,2,0,1,0,1,0,0,0.0
1385,18.67,0.0,2,2,0,1,0,1,1,0,0.0
2258,29.41,10.0,5,2,1,1,0,1,0,1,7.0
3433,20.0,5.0,4,2,0,1,0,1,0,1,3.0
1716,40.0,5.0,2,11,0,4,0,0,1,0,2.0
2350,25.0,0.0,4,2,0,1,0,1,1,0,4.0
1298,30.0,5.0,3,2,0,1,0,1,0,0,3.0
1914,0.0,0.0,0,10,0,4,0,0,0,0,2.0
4139,50.0,27.0,4,12,0,4,0,1,1,0,32.0
385,0.0,0.0,1,9,0,3,0,0,0,0,0.0
3824,60.0,0.0,2,8,0,3,1,0,0,1,0.0
2896,51.25,13.0,0,3,0,1,0,0,1,0,11.0
422,8.7,0.0,0,11,0,4,0,0,0,1,5.0
4653,0.0,4.0,3,8,0,3,1,0,0,0,2.0
2380,4.76,0.0,3,4,0,2,0,0,1,0,0.0
1035,20.0,4.0,3,12,0,4,0,1,0,1,3.0
2570,20.0,0.0,4,11,0,4,0,0,1,0,0.0
3855,45.0,0.0,1,3,0,1,0,0,0,0,2.0
4465,0.0,5.0,6,12,1,4,0,1,1,0,14.0
1395,22.22,0.0,2,5,0,2,0,0,1,0,13.0
1572,0.0,0.0,5,2,1,1,0,1,0,1,0.0
3745,34.04,4.0,6,4,1,2,0,0,1,0,1.0
393,0.0,0.0,3,2,0,1,0,1,0,1,2.0
3755,38.11,0.0,5,7,1,3,1,0,1,0,0.0
1305,19.97,0.0,6,5,1,2,0,0,0,0,0.0
1193,20.29,0.0,4,5,0,2,0,0,0,0,1.0
3759,29.29,0.0,0,8,0,3,1,0,0,0,0.0
1383,29.11,0.0,3,11,0,4,0,0,1,0,0.0
3481,0.0,0.0,2,9,0,3,0,0,0,0,5.0
1714,30.0,5.0,4,1,0,1,0,1,1,0,7.0
2259,35.0,0.0,2,2,0,1,0,1,0,1,6.0
417,20.0,17.0,5,1,1,1,0,1,0,0,6.0
1182,0.0,0.0,1,11,0,4,0,0,0,0,0.0
3406,0.0,26.0,3,2,0,1,0,1,1,0,28.0
683,42.03,0.0,3,9,0,3,0,0,0,0,3.0
1426,34.67,16.0,4,2,0,1,0,1,1,0,11.0
2490,20.0,0.0,4,12,0,4,0,1,0,0,0.0
1301,0.0,0.0,4,12,0,4,0,1,0,0,0.0
1384,36.445,0.0,6,4,1,2,0,0,1,0,0.0
705,23.53,39.0,1,7,0,3,1,0,1,0,40.0
299,0.0,0.0,3,6,0,2,1,0,0,0,2.0
1024,33.33,0.0,3,8,0,3,1,0,0,0,4.0
2366,28.57,0.0,0,12,0,4,0,1,1,0,0.0
301,0.0,5.0,4,3,0,1,0,0,0,1,0.0
3765,10.0,13.0,0,2,0,1,0,1,1,0,7.0
3562,3.7,0.0,2,2,0,1,0,1,0,1,0.0
3337,40.0,5.0,3,8,0,3,1,0,0,1,5.0
378,30.0,0.0,0,12,0,4,0,1,0,0,0.0
2999,20.0,5.0,6,10,1,4,0,0,0,0,0.0
133,50.0,0.0,3,1,0,1,0,1,0,1,31.0
4130,0.0,0.0,4,1,0,1,0,1,1,0,4.0
2222,30.0,5.0,2,2,0,1,0,1,0,0,2.0
3431,20.0,0.0,3,2,0,1,0,1,0,1,6.0
2359,30.0,26.0,1,2,0,1,0,1,1,0,36.0
1407,30.0,0.0,6,2,1,1,0,1,0,0,1.0
3477,35.87,0.0,1,9,0,3,0,0,1,0,0.0
1200,1.89,58.0,0,3,0,1,0,0,1,0,52.0
280,25.0,0.0,1,5,0,2,0,0,0,0,0.0
676,26.08,0.0,1,11,0,4,0,0,0,0,4.0
2816,0.0,0.0,0,5,0,2,0,0,0,0,3.0
2251,20.0,0.0,3,7,0,3,1,0,0,0,0.0
1895,0.0,0.0,3,10,0,4,0,0,0,1,0.0
1395,45.555,11.0,6,8,1,3,1,0,1,0,28.0
4120,26.385,5.0,6,9,1,3,0,0,1,0,2.0
301,55.0,0.0,4,5,0,2,0,0,0,1,0.0
1422,53.97,23.0,2,1,0,1,0,1,1,0,27.0
4327,15.38,0.0,6,6,1,2,1,0,0,0,1.0
2358,0.0,62.0,1,8,0,3,1,0,1,0,60.0
1394,53.335,0.0,3,4,0,2,0,0,1,0,3.0
275,20.26,25.0,2,12,0,4,0,1,0,0,16.0
1395,49.445,5.0,0,6,0,2,1,0,1,0,15.0
1413,0.0,24.0,4,3,0,1,0,0,1,0,17.0
1724,0.0,0.0,5,6,1,2,1,0,1,0,0.0
2360,25.0,0.0,0,2,0,1,0,1,1,0,0.0
2374,0.0,13.0,1,11,0,4,0,0,1,0,27.0
2249,24.200000000000003,0.0,5,6,1,2,1,0,0,0,0.0
1302,17.765,0.0,0,7,0,3,1,0,0,0,0.0
4129,30.0,0.0,1,1,0,1,0,1,1,0,8.0
700,50.0,0.0,3,12,0,4,0,1,1,0,0.0
4109,40.62,0.0,5,8,1,3,1,0,1,0,0.0
2824,0.93,0.0,6,8,1,3,1,0,1,0,0.0
4466,0.0,5.0,2,6,0,2,1,0,1,0,0.0
2374,6.25,50.0,2,11,0,4,0,0,1,0,28.0
670,0.0,5.0,0,11,0,4,0,0,0,0,10.0
2249,10.0,0.0,6,1,1,1,0,1,0,0,0.0
311,41.015,0.0,1,5,0,2,0,0,1,0,0.0
1385,35.38,0.0,3,5,0,2,0,0,1,0,1.0
1819,60.0,4.0,2,9,0,3,0,0,0,0,3.0
1395,26.11,5.0,6,1,1,1,0,1,1,0,3.0
2896,25.0,17.0,1,1,0,1,0,1,1,0,22.0
1308,15.77,0.0,2,7,0,3,1,0,0,0,1.0
3765,30.0,13.0,2,1,0,1,0,1,1,0,16.0
139,40.0,12.0,4,1,0,1,0,1,0,1,3.0
2072,35.38,5.0,6,1,1,1,0,1,0,1,0.0
1572,11.11,4.0,3,12,0,4,0,1,0,1,11.0
1908,1.29,0.0,6,2,1,1,0,1,0,1,0.0
142,30.0,0.0,6,11,1,4,0,0,0,1,0.0
1384,68.85,0.0,0,1,0,1,0,1,1,0,0.0
275,20.26,10.0,5,12,1,4,0,1,0,0,10.0
1710,32.43,0.0,2,1,0,1,0,1,1,0,10.0
4646,0.0,4.0,1,11,0,4,0,0,0,0,0.0
1725,0.0,4.0,0,8,0,3,1,0,1,0,0.0
1413,5.56,29.0,4,1,0,1,0,1,1,0,16.0
269,0.0,0.0,2,7,0,3,1,0,0,0,0.0
700,50.0,0.0,2,11,0,4,0,0,1,0,1.0
683,20.29,0.0,0,5,0,2,0,0,0,0,1.0
3454,0.0,19.0,1,11,0,4,0,0,0,1,43.0
1299,20.0,5.0,2,12,0,4,0,1,0,0,3.0
3304,50.0,0.0,6,10,1,4,0,0,0,0,5.0
1389,0.0,89.0,2,5,0,2,0,0,1,0,68.0
1800,0.0,0.0,4,1,0,1,0,1,0,0,4.0
388,0.0,0.0,0,12,0,4,0,1,0,0,0.0
137,52.73,0.0,3,6,0,2,1,0,0,1,1.0
1733,25.395,0.0,5,12,1,4,0,1,1,0,0.0
3333,30.36,32.0,0,3,0,1,0,0,0,1,44.0
1695,37.78,15.0,1,7,0,3,1,0,1,0,64.0
676,16.0,0.0,2,2,0,1,0,1,0,0,1.0
3394,0.0,0.0,0,12,0,4,0,1,0,0,1.0
2247,25.0,0.0,6,12,1,4,0,1,0,0,0.0
1745,23.08,0.0,0,9,0,3,0,0,1,0,1.0
707,20.0,0.0,2,12,0,4,0,1,0,0,1.0
4568,0.0,0.0,3,10,0,4,0,0,0,0,0.0
3414,71.83,0.0,0,3,0,1,0,0,1,0,0.0
1742,7.1,0.0,3,1,0,1,0,1,1,0,0.0
310,30.0,0.0,1,7,0,3,1,0,0,0,0.0
1201,10.0,21.0,1,4,0,2,0,0,1,0,15.0
3443,0.0,86.0,2,11,0,4,0,0,0,1,38.0
3759,29.29,5.0,1,8,0,3,1,0,0,0,1.0
4118,0.18,0.0,2,8,0,3,1,0,1,0,0.0
2077,30.0,70.0,0,5,0,2,0,0,0,1,53.0
4118,0.36,0.0,4,4,0,2,0,0,1,0,0.0
385,0.0,0.0,0,8,0,3,1,0,0,0,0.0
3850,20.0,8.0,6,11,1,4,0,0,0,0,4.0
144,45.0,0.0,0,4,0,2,0,0,0,1,2.0
4564,30.0,0.0,0,4,0,2,0,0,0,0,0.0
1037,35.0,5.0,2,12,0,4,0,1,0,1,9.0
39,7.77,0.0,1,5,0,2,0,0,0,0,3.0
1024,33.33,4.0,2,8,0,3,1,0,0,0,4.0
3765,5.26,9.0,1,8,0,3,1,0,1,0,12.0
2266,25.0,0.0,5,7,1,3,1,0,0,1,0.0
3414,24.165,0.0,6,10,1,4,0,0,1,0,1.0
2571,23.335,0.0,2,1,0,1,0,1,1,0,0.0
313,19.608333333333334,0.0,2,2,0,1,0,1,1,0,0.0
379,30.0,0.0,6,6,1,2,1,0,0,0,0.0
1711,37.18,0.0,1,8,0,3,1,0,1,0,4.0
2386,0.0,22.0,6,1,1,1,0,1,1,0,8.0
1724,45.0,13.0,0,8,0,3,1,0,1,0,2.0
1364,0.0,0.0,5,12,1,4,0,1,0,0,0.0
2998,25.0,5.0,3,8,0,3,1,0,0,0,2.0
2260,23.5,0.0,0,8,0,3,1,0,0,1,0.0
1583,0.0,0.0,4,11,0,4,0,0,0,0,1.0
4542,0.0,4.0,1,9,0,3,0,0,0,0,1.0
1194,35.0,0.0,6,6,1,2,1,0,0,0,2.0
3479,0.0,9.0,2,4,0,2,0,0,0,0,1.0
724,0.0,9.0,1,1,0,1,0,1,1,0,12.0
3285,33.33,0.0,0,3,0,1,0,0,0,0,2.0
3765,10.0,13.0,0,5,0,2,0,0,1,0,22.0
1308,15.77,5.0,1,8,0,3,1,0,0,0,1.0
1694,20.0,0.0,0,8,0,3,1,0,1,0,6.0
298,30.0,5.0,1,10,0,4,0,0,0,0,0.0
2500,0.0,0.0,2,10,0,4,0,0,0,0,0.0
689,40.0,16.0,4,2,0,1,0,1,1,0,20.0
2397,22.67,0.0,0,2,0,1,0,1,1,0,2.0
2362,16.67,0.0,6,10,1,4,0,0,1,0,0.0
2396,10.0,0.0,5,12,1,4,0,1,0,0,0.0
4566,0.0,0.0,5,5,1,2,0,0,0,0,0.0
1403,20.0,0.0,1,8,0,3,1,0,0,0,1.0
2054,3.08,0.0,4,10,0,4,0,0,0,0,1.0
2351,0.0,12.0,2,3,0,1,0,0,1,0,26.0
1045,26.39,0.0,3,8,0,3,1,0,0,0,2.0
1421,7.94,0.0,2,8,0,3,1,0,1,0,0.0
1709,29.41,22.0,2,5,0,2,0,0,1,0,10.0
128,47.5,0.0,4,3,0,1,0,0,0,1,10.0
3444,0.0,5.0,0,1,0,1,0,1,0,1,8.0
3745,37.37,0.0,4,2,0,1,0,1,1,0,0.0
1032,30.0,0.0,0,2,0,1,0,1,0,1,1.0
141,70.0,15.0,1,8,0,3,1,0,0,1,3.0
1961,18.495,0.0,3,8,0,3,1,0,0,0,0.0
2379,15.0,0.0,0,1,0,1,0,1,1,0,3.0
3406,0.0,43.0,1,1,0,1,0,1,1,0,24.0
2825,38.26,0.0,1,2,0,1,0,1,1,0,0.0
1914,0.0,5.0,4,7,0,3,1,0,0,0,2.0
3166,0.0,5.0,4,1,0,1,0,1,0,0,1.0
724,60.0,4.0,4,7,0,3,1,0,1,0,13.0
2247,20.0,0.0,6,8,1,3,1,0,0,0,0.0
2825,35.0,0.0,0,4,0,2,0,0,1,0,0.0
1717,31.71,5.0,2,4,0,2,0,0,1,0,5.0
3308,0.0,0.0,2,1,0,1,0,1,0,0,1.0
3455,0.0,0.0,4,11,0,4,0,0,0,1,0.0
2568,17.19,0.0,3,9,0,3,0,0,1,0,1.0
1047,0.0,0.0,3,5,0,2,0,0,1,0,0.0
1196,0.0,4.0,3,8,0,3,1,0,0,0,1.0
2370,0.0,11.0,0,1,0,1,0,1,1,0,8.0
4119,27.5,4.0,1,2,0,1,0,1,1,0,3.0
671,0.0,4.0,6,1,1,1,0,1,0,0,0.0
4333,7.69,0.0,2,6,0,2,1,0,0,0,1.0
3334,44.29,88.0,1,10,0,4,0,0,0,1,104.0
696,2.56,0.0,2,1,0,1,0,1,1,0,6.0
2510,0.0,11.0,5,5,1,2,0,0,0,0,9.0
275,0.0,0.0,4,9,0,3,0,0,0,0,2.0
1716,35.0,0.0,1,4,0,2,0,0,1,0,0.0
1712,0.0,0.0,0,6,0,2,1,0,1,0,0.0
317,60.0,0.0,0,6,0,2,1,0,0,1,3.0
2999,10.0,0.0,6,1,1,1,0,1,0,0,0.0
2501,0.0,0.0,0,3,0,1,0,0,0,0,3.0
2907,19.05,4.0,4,12,0,4,0,1,0,0,1.0
3304,20.0,0.0,3,6,0,2,1,0,0,0,0.0
3288,0.0,0.0,2,9,0,3,0,0,1,0,17.0
1744,0.0,32.0,0,6,0,2,1,0,1,0,12.0
384,17.81,0.0,1,2,0,1,0,1,1,0,0.0
680,0.0,0.0,2,1,0,1,0,1,0,0,0.0
292,0.0,0.0,1,11,0,4,0,0,0,0,3.0
2379,0.0,30.0,1,10,0,4,0,0,1,0,10.0
3488,0.0,0.0,5,4,1,2,0,0,0,0,5.0
1742,3.12,0.0,3,1,0,1,0,1,1,0,1.0
299,40.0,4.0,3,9,0,3,0,0,0,0,2.0
138,70.0,8.0,6,7,1,3,1,0,0,1,15.0
4557,20.27,0.0,2,2,0,1,0,1,0,0,0.0
1363,0.0,17.0,6,5,1,2,0,0,0,0,2.0
1325,16.67,0.0,6,4,1,2,0,0,0,1,1.0
1694,0.0,16.0,1,7,0,3,1,0,1,0,13.0
138,31.25,0.0,2,11,0,4,0,0,0,1,2.0
1201,26.32,0.0,6,8,1,3,1,0,1,0,3.0
2094,0.0,0.0,4,9,0,3,0,0,0,1,0.0
